date,holiday,moon,arrest,num_crimes,wd
2013-05-22,,0.0,0.4230769230769231,52,Wednesday
2013-05-23,,0.0,0.43636363636363634,55,Thursday
2013-05-24,,0.0,0.3787878787878788,66,Friday
2013-05-25,,1.0,0.45,60,Saturday
2013-05-26,,0.0,0.40384615384615385,52,Sunday
2013-05-27,Memorial Day,0.0,0.5535714285714286,56,Monday
2013-05-28,,0.0,0.47761194029850745,67,Tuesday
2013-05-29,,0.0,0.4935064935064935,77,Wednesday
2013-05-30,,0.0,0.4675324675324675,77,Thursday
2013-05-31,,0.0,0.42028985507246375,69,Friday
2013-06-01,,0.0,0.3698630136986301,73,Saturday
2013-06-02,,0.0,0.40384615384615385,52,Sunday
2013-06-03,,0.0,0.46153846153846156,65,Monday
2013-06-04,,0.0,0.34615384615384615,52,Tuesday
2013-06-05,,0.0,0.547945205479452,73,Wednesday
2013-06-06,,0.0,0.532258064516129,62,Thursday
2013-06-07,,0.0,0.5138888888888888,72,Friday
2013-06-08,,0.0,0.46774193548387094,62,Saturday
2013-06-09,,0.0,0.48148148148148145,54,Sunday
2013-06-10,,0.0,0.46,50,Monday
2013-06-11,,0.0,0.4098360655737705,61,Tuesday
2013-06-12,,0.0,0.39622641509433965,53,Wednesday
2013-06-13,,0.0,0.4696969696969697,66,Thursday
2013-06-14,,0.0,0.48484848484848486,66,Friday
2013-06-15,,0.0,0.4482758620689655,58,Saturday
2013-06-16,,0.0,0.35294117647058826,68,Sunday
2013-06-17,,0.0,0.45714285714285713,70,Monday
2013-06-18,,0.0,0.35384615384615387,65,Tuesday
2013-06-19,,0.0,0.5094339622641509,53,Wednesday
2013-06-20,,0.0,0.3787878787878788,66,Thursday
2013-06-21,,0.0,0.38596491228070173,57,Friday
2013-06-22,,0.0,0.3728813559322034,59,Saturday
2013-06-23,,1.0,0.39705882352941174,68,Sunday
2013-06-24,,0.0,0.42592592592592593,54,Monday
2013-06-25,,0.0,0.46153846153846156,78,Tuesday
2013-06-26,,0.0,0.5223880597014925,67,Wednesday
2013-06-27,,0.0,0.46153846153846156,39,Thursday
2013-06-28,,0.0,0.4098360655737705,61,Friday
2013-06-29,,0.0,0.53125,64,Saturday
2013-06-30,,0.0,0.4,55,Sunday
2013-07-01,,0.0,0.373134328358209,67,Monday
2013-07-02,,0.0,0.4666666666666667,60,Tuesday
2013-07-03,,0.0,0.4727272727272727,55,Wednesday
2013-07-04,Independence Day,0.0,0.4423076923076923,52,Thursday
2013-07-05,,0.0,0.5057471264367817,87,Friday
2013-07-06,,0.0,0.5614035087719298,57,Saturday
2013-07-07,,0.0,0.3968253968253968,63,Sunday
2013-07-08,,0.0,0.36666666666666664,60,Monday
2013-07-09,,0.0,0.423728813559322,59,Tuesday
2013-07-10,,0.0,0.4716981132075472,53,Wednesday
2013-07-11,,0.0,0.49230769230769234,65,Thursday
2013-07-12,,0.0,0.4153846153846154,65,Friday
2013-07-13,,0.0,0.375,56,Saturday
2013-07-14,,0.0,0.35185185185185186,54,Sunday
2013-07-15,,0.0,0.40963855421686746,83,Monday
2013-07-16,,0.0,0.4117647058823529,68,Tuesday
2013-07-17,,0.0,0.4393939393939394,66,Wednesday
2013-07-18,,0.0,0.4852941176470588,68,Thursday
2013-07-19,,0.0,0.48333333333333334,60,Friday
2013-07-20,,0.0,0.5,64,Saturday
2013-07-21,,0.0,0.44642857142857145,56,Sunday
2013-07-22,,1.0,0.45901639344262296,61,Monday
2013-07-23,,0.0,0.5569620253164557,79,Tuesday
2013-07-24,,0.0,0.5662650602409639,83,Wednesday
2013-07-25,,0.0,0.43548387096774194,62,Thursday
2013-07-26,,0.0,0.5774647887323944,71,Friday
2013-07-27,,0.0,0.5,54,Saturday
2013-07-28,,0.0,0.4098360655737705,61,Sunday
2013-07-29,,0.0,0.4807692307692308,52,Monday
2013-07-30,,0.0,0.5074626865671642,67,Tuesday
2013-07-31,,0.0,0.5230769230769231,65,Wednesday
2013-08-01,,0.0,0.4044943820224719,89,Thursday
2013-08-02,,0.0,0.5079365079365079,63,Friday
2013-08-03,,0.0,0.4142857142857143,70,Saturday
2013-08-04,,0.0,0.4032258064516129,62,Sunday
2013-08-05,,0.0,0.5084745762711864,59,Monday
2013-08-06,,0.0,0.4461538461538462,65,Tuesday
2013-08-07,,0.0,0.525,80,Wednesday
2013-08-08,,0.0,0.4411764705882353,68,Thursday
2013-08-09,,0.0,0.47692307692307695,65,Friday
2013-08-10,,0.0,0.3283582089552239,67,Saturday
2013-08-11,,0.0,0.45454545454545453,66,Sunday
2013-08-12,,0.0,0.5616438356164384,73,Monday
2013-08-13,,0.0,0.53125,64,Tuesday
2013-08-14,,0.0,0.42857142857142855,63,Wednesday
2013-08-15,,0.0,0.5,72,Thursday
2013-08-16,,0.0,0.49206349206349204,63,Friday
2013-08-17,,0.0,0.43333333333333335,60,Saturday
2013-08-18,,0.0,0.4857142857142857,70,Sunday
2013-08-19,,0.0,0.5,66,Monday
2013-08-20,,0.0,0.49230769230769234,65,Tuesday
2013-08-21,,1.0,0.421875,64,Wednesday
2013-08-22,,0.0,0.4594594594594595,74,Thursday
2013-08-23,,0.0,0.45454545454545453,66,Friday
2013-08-24,,0.0,0.4603174603174603,63,Saturday
2013-08-25,,0.0,0.42028985507246375,69,Sunday
2013-08-26,,0.0,0.5357142857142857,84,Monday
2013-08-27,,0.0,0.47674418604651164,86,Tuesday
2013-08-28,,0.0,0.5441176470588235,68,Wednesday
2013-08-29,,0.0,0.6533333333333333,75,Thursday
2013-08-30,,0.0,0.4576271186440678,59,Friday
2013-08-31,,0.0,0.47368421052631576,57,Saturday
2013-09-01,,0.0,0.4264705882352941,68,Sunday
2013-09-02,Labor Day,0.0,0.4927536231884058,69,Monday
2013-09-03,,0.0,0.6197183098591549,71,Tuesday
2013-09-04,,0.0,0.43157894736842106,95,Wednesday
2013-09-05,,0.0,0.524390243902439,82,Thursday
2013-09-06,,0.0,0.46875,64,Friday
2013-09-07,,0.0,0.3939393939393939,66,Saturday
2013-09-08,,0.0,0.45,60,Sunday
2013-09-09,,0.0,0.4507042253521127,71,Monday
2013-09-10,,0.0,0.6052631578947368,76,Tuesday
2013-09-11,,0.0,0.47619047619047616,63,Wednesday
2013-09-12,,0.0,0.47058823529411764,68,Thursday
2013-09-13,,0.0,0.48484848484848486,66,Friday
2013-09-14,,0.0,0.2923076923076923,65,Saturday
2013-09-15,,0.0,0.34615384615384615,52,Sunday
2013-09-16,,0.0,0.39705882352941174,68,Monday
2013-09-17,,0.0,0.5316455696202531,79,Tuesday
2013-09-18,,0.0,0.46774193548387094,62,Wednesday
2013-09-19,,1.0,0.4393939393939394,66,Thursday
2013-09-20,,0.0,0.5483870967741935,62,Friday
2013-09-21,,0.0,0.5342465753424658,73,Saturday
2013-09-22,,0.0,0.5294117647058824,51,Sunday
2013-09-23,,0.0,0.5161290322580645,62,Monday
2013-09-24,,0.0,0.5441176470588235,68,Tuesday
2013-09-25,,0.0,0.40540540540540543,74,Wednesday
2013-09-26,,0.0,0.46808510638297873,47,Thursday
2013-09-27,,0.0,0.4473684210526316,76,Friday
2013-09-28,,0.0,0.47540983606557374,61,Saturday
2013-09-29,,0.0,0.4166666666666667,36,Sunday
2013-09-30,,0.0,0.4262295081967213,61,Monday
2013-10-01,,0.0,0.42168674698795183,83,Tuesday
2013-10-02,,0.0,0.47692307692307695,65,Wednesday
2013-10-03,,0.0,0.4426229508196721,61,Thursday
2013-10-04,,0.0,0.48484848484848486,66,Friday
2013-10-05,,0.0,0.37735849056603776,53,Saturday
2013-10-06,,0.0,0.4782608695652174,46,Sunday
2013-10-07,,0.0,0.5151515151515151,66,Monday
2013-10-08,,0.0,0.4716981132075472,53,Tuesday
2013-10-09,,0.0,0.5443037974683544,79,Wednesday
2013-10-10,,0.0,0.5714285714285714,63,Thursday
2013-10-11,,0.0,0.4444444444444444,63,Friday
2013-10-12,,0.0,0.40425531914893614,47,Saturday
2013-10-13,,0.0,0.34615384615384615,52,Sunday
2013-10-14,Columbus Day,0.0,0.5625,48,Monday
2013-10-15,,0.0,0.49230769230769234,65,Tuesday
2013-10-16,,0.0,0.6428571428571429,56,Wednesday
2013-10-17,,0.0,0.4722222222222222,72,Thursday
2013-10-18,,0.0,0.5510204081632653,49,Friday
2013-10-19,,1.0,0.4864864864864865,37,Saturday
2013-10-20,,0.0,0.49122807017543857,57,Sunday
2013-10-21,,0.0,0.48148148148148145,54,Monday
2013-10-22,,0.0,0.5616438356164384,73,Tuesday
2013-10-23,,0.0,0.5,54,Wednesday
2013-10-24,,0.0,0.4838709677419355,62,Thursday
2013-10-25,,0.0,0.4032258064516129,62,Friday
2013-10-26,,0.0,0.28205128205128205,39,Saturday
2013-10-27,,0.0,0.41935483870967744,62,Sunday
2013-10-28,,0.0,0.603448275862069,58,Monday
2013-10-29,,0.0,0.5538461538461539,65,Tuesday
2013-10-30,,0.0,0.4,65,Wednesday
2013-10-31,,0.0,0.4117647058823529,51,Thursday
2013-11-01,,0.0,0.5416666666666666,72,Friday
2013-11-02,,0.0,0.5538461538461539,65,Saturday
2013-11-03,,0.0,0.6341463414634146,41,Sunday
2013-11-04,,0.0,0.4,55,Monday
2013-11-05,,0.0,0.43333333333333335,90,Tuesday
2013-11-06,,0.0,0.5573770491803278,61,Wednesday
2013-11-07,,0.0,0.574468085106383,47,Thursday
2013-11-08,,0.0,0.5517241379310345,58,Friday
2013-11-09,,0.0,0.42,50,Saturday
2013-11-10,,0.0,0.45454545454545453,55,Sunday
2013-11-11,Veterans Day,0.0,0.5833333333333334,60,Monday
2013-11-12,,0.0,0.5909090909090909,66,Tuesday
2013-11-13,,0.0,0.5657894736842105,76,Wednesday
2013-11-14,,0.0,0.6101694915254238,59,Thursday
2013-11-15,,0.0,0.453125,64,Friday
2013-11-16,,0.0,0.46,50,Saturday
2013-11-17,,1.0,0.46551724137931033,58,Sunday
2013-11-18,,0.0,0.45454545454545453,77,Monday
2013-11-19,,0.0,0.5657894736842105,76,Tuesday
2013-11-20,,0.0,0.5081967213114754,61,Wednesday
2013-11-21,,0.0,0.5263157894736842,76,Thursday
2013-11-22,,0.0,0.4745762711864407,59,Friday
2013-11-23,,0.0,0.5454545454545454,44,Saturday
2013-11-24,,0.0,0.625,48,Sunday
2013-11-25,,0.0,0.5833333333333334,48,Monday
2013-11-26,,0.0,0.5342465753424658,73,Tuesday
2013-11-27,,0.0,0.5178571428571429,56,Wednesday
2013-11-28,Thanksgiving,0.0,0.35,40,Thursday
2013-11-29,,0.0,0.532258064516129,62,Friday
2013-11-30,,0.0,0.5087719298245614,57,Saturday
2013-12-01,,0.0,0.4909090909090909,55,Sunday
2013-12-02,,0.0,0.4925373134328358,67,Monday
2013-12-03,,0.0,0.5862068965517241,58,Tuesday
2013-12-04,,0.0,0.53125,64,Wednesday
2013-12-05,,0.0,0.43859649122807015,57,Thursday
2013-12-06,,0.0,0.33962264150943394,53,Friday
2013-12-07,,0.0,0.5,34,Saturday
2013-12-08,,0.0,0.5384615384615384,39,Sunday
2013-12-09,,0.0,0.6052631578947368,38,Monday
2013-12-10,,0.0,0.4897959183673469,49,Tuesday
2013-12-11,,0.0,0.7021276595744681,47,Wednesday
2013-12-12,,0.0,0.6326530612244898,49,Thursday
2013-12-13,,0.0,0.4107142857142857,56,Friday
2013-12-14,,0.0,0.46153846153846156,39,Saturday
2013-12-15,,0.0,0.6222222222222222,45,Sunday
2013-12-16,,0.0,0.5208333333333334,48,Monday
2013-12-17,,1.0,0.7,50,Tuesday
2013-12-18,,0.0,0.4142857142857143,70,Wednesday
2013-12-19,,0.0,0.5660377358490566,53,Thursday
2013-12-20,,0.0,0.5862068965517241,58,Friday
2013-12-21,,0.0,0.5961538461538461,52,Saturday
2013-12-22,,0.0,0.4782608695652174,46,Sunday
2013-12-23,,0.0,0.4418604651162791,43,Monday
2013-12-24,,0.0,0.4146341463414634,41,Tuesday
2013-12-25,Christmas Day,0.0,0.045454545454545456,22,Wednesday
2013-12-26,,0.0,0.5614035087719298,57,Thursday
2013-12-27,,0.0,0.7058823529411765,51,Friday
2013-12-28,,0.0,0.515625,64,Saturday
2013-12-29,,0.0,0.46808510638297873,47,Sunday
2013-12-30,,0.0,0.6,55,Monday
2013-12-31,,0.0,0.3,40,Tuesday
2014-01-01,New Year's Day,0.0,0.3176470588235294,85,Wednesday
2014-01-02,,0.0,0.5714285714285714,42,Thursday
2014-01-03,,0.0,0.66,50,Friday
2014-01-04,,0.0,0.5833333333333334,48,Saturday
2014-01-05,,0.0,0.46875,32,Sunday
2014-01-06,,0.0,0.38095238095238093,21,Monday
2014-01-07,,0.0,0.5333333333333333,45,Tuesday
2014-01-08,,0.0,0.559322033898305,59,Wednesday
2014-01-09,,0.0,0.68,50,Thursday
2014-01-10,,0.0,0.5,46,Friday
2014-01-11,,0.0,0.4444444444444444,45,Saturday
2014-01-12,,0.0,0.625,48,Sunday
2014-01-13,,0.0,0.6140350877192983,57,Monday
2014-01-14,,0.0,0.532258064516129,62,Tuesday
2014-01-15,,0.0,0.5185185185185185,81,Wednesday
2014-01-16,,1.0,0.45614035087719296,57,Thursday
2014-01-17,,0.0,0.5555555555555556,54,Friday
2014-01-18,,0.0,0.5625,48,Saturday
2014-01-19,,0.0,0.6571428571428571,35,Sunday
2014-01-20,Martin Luther King Jr. Day,0.0,0.5833333333333334,48,Monday
2014-01-21,,0.0,0.6071428571428571,56,Tuesday
2014-01-22,,0.0,0.6744186046511628,43,Wednesday
2014-01-23,,0.0,0.6,55,Thursday
2014-01-24,,0.0,0.48148148148148145,54,Friday
2014-01-25,,0.0,0.4909090909090909,55,Saturday
2014-01-26,,0.0,0.5641025641025641,39,Sunday
2014-01-27,,0.0,0.5869565217391305,46,Monday
2014-01-28,,0.0,0.6176470588235294,68,Tuesday
2014-01-29,,0.0,0.5645161290322581,62,Wednesday
2014-01-30,,0.0,0.5573770491803278,61,Thursday
2014-01-31,,0.0,0.5471698113207547,53,Friday
2014-02-01,,0.0,0.5660377358490566,53,Saturday
2014-02-02,,0.0,0.475,40,Sunday
2014-02-03,,0.0,0.2982456140350877,57,Monday
2014-02-04,,0.0,0.603448275862069,58,Tuesday
2014-02-05,,0.0,0.7619047619047619,42,Wednesday
2014-02-06,,0.0,0.7441860465116279,43,Thursday
2014-02-07,,0.0,0.484375,64,Friday
2014-02-08,,0.0,0.6346153846153846,52,Saturday
2014-02-09,,0.0,0.4489795918367347,49,Sunday
2014-02-10,,0.0,0.42857142857142855,49,Monday
2014-02-11,,0.0,0.5789473684210527,57,Tuesday
2014-02-12,,0.0,0.6585365853658537,41,Wednesday
2014-02-13,,0.0,0.5166666666666667,60,Thursday
2014-02-14,,0.0,0.5121951219512195,41,Friday
2014-02-15,,1.0,0.5116279069767442,43,Saturday
2014-02-16,,0.0,0.6190476190476191,42,Sunday
2014-02-17,Washington's Birthday,0.0,0.6285714285714286,35,Monday
2014-02-18,,0.0,0.66,50,Tuesday
2014-02-19,,0.0,0.6666666666666666,57,Wednesday
2014-02-20,,0.0,0.3902439024390244,41,Thursday
2014-02-21,,0.0,0.5507246376811594,69,Friday
2014-02-22,,0.0,0.62,50,Saturday
2014-02-23,,0.0,0.5862068965517241,58,Sunday
2014-02-24,,0.0,0.5471698113207547,53,Monday
2014-02-25,,0.0,0.6440677966101694,59,Tuesday
2014-02-26,,0.0,0.5740740740740741,54,Wednesday
2014-02-27,,0.0,0.6274509803921569,51,Thursday
2014-02-28,,0.0,0.5434782608695652,46,Friday
2014-03-01,,0.0,0.5,56,Saturday
2014-03-02,,0.0,0.6111111111111112,36,Sunday
2014-03-03,,0.0,0.5434782608695652,46,Monday
2014-03-04,,0.0,0.6086956521739131,46,Tuesday
2014-03-05,,0.0,0.5769230769230769,52,Wednesday
2014-03-06,,0.0,0.6440677966101694,59,Thursday
2014-03-07,,0.0,0.6226415094339622,53,Friday
2014-03-08,,0.0,0.525,40,Saturday
2014-03-09,,0.0,0.6,35,Sunday
2014-03-10,,0.0,0.65625,64,Monday
2014-03-11,,0.0,0.48484848484848486,66,Tuesday
2014-03-12,,0.0,0.6290322580645161,62,Wednesday
2014-03-13,,0.0,0.6086956521739131,46,Thursday
2014-03-14,,0.0,0.5185185185185185,54,Friday
2014-03-15,,0.0,0.5555555555555556,63,Saturday
2014-03-16,,1.0,0.5,50,Sunday
2014-03-17,,0.0,0.4186046511627907,43,Monday
2014-03-18,,0.0,0.45454545454545453,66,Tuesday
2014-03-19,,0.0,0.5789473684210527,57,Wednesday
2014-03-20,,0.0,0.5076923076923077,65,Thursday
2014-03-21,,0.0,0.46551724137931033,58,Friday
2014-03-22,,0.0,0.5111111111111111,45,Saturday
2014-03-23,,0.0,0.5254237288135594,59,Sunday
2014-03-24,,0.0,0.4117647058823529,68,Monday
2014-03-25,,0.0,0.5769230769230769,52,Tuesday
2014-03-26,,0.0,0.5454545454545454,55,Wednesday
2014-03-27,,0.0,0.5094339622641509,53,Thursday
2014-03-28,,0.0,0.4788732394366197,71,Friday
2014-03-29,,0.0,0.5,54,Saturday
2014-03-30,,0.0,0.48214285714285715,56,Sunday
2014-03-31,,0.0,0.43636363636363634,55,Monday
2014-04-01,,0.0,0.4805194805194805,77,Tuesday
2014-04-02,,0.0,0.6363636363636364,55,Wednesday
2014-04-03,,0.0,0.7115384615384616,52,Thursday
2014-04-04,,0.0,0.43661971830985913,71,Friday
2014-04-05,,0.0,0.43902439024390244,41,Saturday
2014-04-06,,0.0,0.5636363636363636,55,Sunday
2014-04-07,,0.0,0.5625,64,Monday
2014-04-08,,0.0,0.5254237288135594,59,Tuesday
2014-04-09,,0.0,0.5909090909090909,66,Wednesday
2014-04-10,,0.0,0.5128205128205128,78,Thursday
2014-04-11,,0.0,0.6756756756756757,74,Friday
2014-04-12,,0.0,0.36231884057971014,69,Saturday
2014-04-13,,0.0,0.5319148936170213,47,Sunday
2014-04-14,,0.0,0.41379310344827586,58,Monday
2014-04-15,,1.0,0.49056603773584906,53,Tuesday
2014-04-16,,0.0,0.4375,48,Wednesday
2014-04-17,,0.0,0.6338028169014085,71,Thursday
2014-04-18,,0.0,0.4074074074074074,54,Friday
2014-04-19,,0.0,0.45454545454545453,55,Saturday
2014-04-20,,0.0,0.5416666666666666,48,Sunday
2014-04-21,,0.0,0.4745762711864407,59,Monday
2014-04-22,,0.0,0.5735294117647058,68,Tuesday
2014-04-23,,0.0,0.5625,64,Wednesday
2014-04-24,,0.0,0.3695652173913043,46,Thursday
2014-04-25,,0.0,0.45588235294117646,68,Friday
2014-04-26,,0.0,0.5084745762711864,59,Saturday
2014-04-27,,0.0,0.46808510638297873,47,Sunday
2014-04-28,,0.0,0.48148148148148145,54,Monday
2014-04-29,,0.0,0.4489795918367347,49,Tuesday
2014-04-30,,0.0,0.5094339622641509,53,Wednesday
2014-05-01,,0.0,0.42424242424242425,66,Thursday
2014-05-02,,0.0,0.5409836065573771,61,Friday
2014-05-03,,0.0,0.4716981132075472,53,Saturday
2014-05-04,,0.0,0.2807017543859649,57,Sunday
2014-05-05,,0.0,0.2916666666666667,48,Monday
2014-05-06,,0.0,0.5,62,Tuesday
2014-05-07,,0.0,0.4375,64,Wednesday
2014-05-08,,0.0,0.5230769230769231,65,Thursday
2014-05-09,,0.0,0.4444444444444444,54,Friday
2014-05-10,,0.0,0.40350877192982454,57,Saturday
2014-05-11,,0.0,0.40425531914893614,47,Sunday
2014-05-12,,0.0,0.391304347826087,69,Monday
2014-05-13,,0.0,0.4657534246575342,73,Tuesday
2014-05-14,,1.0,0.5263157894736842,76,Wednesday
2014-05-15,,0.0,0.5517241379310345,58,Thursday
2014-05-16,,0.0,0.5370370370370371,54,Friday
2014-05-17,,0.0,0.4186046511627907,43,Saturday
2014-05-18,,0.0,0.39215686274509803,51,Sunday
2014-05-19,,0.0,0.43636363636363634,55,Monday
2014-05-20,,0.0,0.5,52,Tuesday
2014-05-21,,0.0,0.5068493150684932,73,Wednesday
2014-05-22,,0.0,0.55,60,Thursday
2014-05-23,,0.0,0.3888888888888889,54,Friday
2014-05-24,,0.0,0.6046511627906976,43,Saturday
2014-05-25,,0.0,0.43283582089552236,67,Sunday
2014-05-26,Memorial Day,0.0,0.5806451612903226,62,Monday
2014-05-27,,0.0,0.5189873417721519,79,Tuesday
2014-05-28,,0.0,0.4909090909090909,55,Wednesday
2014-05-29,,0.0,0.43902439024390244,41,Thursday
2014-05-30,,0.0,0.34,50,Friday
2014-05-31,,0.0,0.42105263157894735,57,Saturday
2014-06-01,,0.0,0.3793103448275862,58,Sunday
2014-06-02,,0.0,0.4489795918367347,49,Monday
2014-06-03,,0.0,0.5172413793103449,58,Tuesday
2014-06-04,,0.0,0.5454545454545454,66,Wednesday
2014-06-05,,0.0,0.3793103448275862,58,Thursday
2014-06-06,,0.0,0.5423728813559322,59,Friday
2014-06-07,,0.0,0.3880597014925373,67,Saturday
2014-06-08,,0.0,0.47619047619047616,63,Sunday
2014-06-09,,0.0,0.39344262295081966,61,Monday
2014-06-10,,0.0,0.6122448979591837,49,Tuesday
2014-06-11,,0.0,0.5636363636363636,55,Wednesday
2014-06-12,,0.0,0.3448275862068966,58,Thursday
2014-06-13,,1.0,0.4266666666666667,75,Friday
2014-06-14,,0.0,0.3709677419354839,62,Saturday
2014-06-15,,0.0,0.3709677419354839,62,Sunday
2014-06-16,,0.0,0.45,60,Monday
2014-06-17,,0.0,0.527027027027027,74,Tuesday
2014-06-18,,0.0,0.4489795918367347,49,Wednesday
2014-06-19,,0.0,0.3880597014925373,67,Thursday
2014-06-20,,0.0,0.42028985507246375,69,Friday
2014-06-21,,0.0,0.56,50,Saturday
2014-06-22,,0.0,0.36363636363636365,55,Sunday
2014-06-23,,0.0,0.55,60,Monday
2014-06-24,,0.0,0.4657534246575342,73,Tuesday
2014-06-25,,0.0,0.5128205128205128,78,Wednesday
2014-06-26,,0.0,0.44776119402985076,67,Thursday
2014-06-27,,0.0,0.4492753623188406,69,Friday
2014-06-28,,0.0,0.41025641025641024,39,Saturday
2014-06-29,,0.0,0.4153846153846154,65,Sunday
2014-06-30,,0.0,0.5,40,Monday
2014-07-01,,0.0,0.6,60,Tuesday
2014-07-02,,0.0,0.5774647887323944,71,Wednesday
2014-07-03,,0.0,0.6,70,Thursday
2014-07-04,Independence Day,0.0,0.5625,64,Friday
2014-07-05,,0.0,0.5180722891566265,83,Saturday
2014-07-06,,0.0,0.4838709677419355,62,Sunday
2014-07-07,,0.0,0.5818181818181818,55,Monday
2014-07-08,,0.0,0.47761194029850745,67,Tuesday
2014-07-09,,0.0,0.6301369863013698,73,Wednesday
2014-07-10,,0.0,0.5178571428571429,56,Thursday
2014-07-11,,0.0,0.43037974683544306,79,Friday
2014-07-12,,1.0,0.38461538461538464,52,Saturday
2014-07-13,,0.0,0.45454545454545453,66,Sunday
2014-07-14,,0.0,0.49019607843137253,51,Monday
2014-07-15,,0.0,0.5384615384615384,78,Tuesday
2014-07-16,,0.0,0.4107142857142857,56,Wednesday
2014-07-17,,0.0,0.3877551020408163,49,Thursday
2014-07-18,,0.0,0.4406779661016949,59,Friday
2014-07-19,,0.0,0.5223880597014925,67,Saturday
2014-07-20,,0.0,0.37735849056603776,53,Sunday
2014-07-21,,0.0,0.41509433962264153,53,Monday
2014-07-22,,0.0,0.4393939393939394,66,Tuesday
2014-07-23,,0.0,0.4482758620689655,58,Wednesday
2014-07-24,,0.0,0.4642857142857143,56,Thursday
2014-07-25,,0.0,0.42857142857142855,63,Friday
2014-07-26,,0.0,0.3508771929824561,57,Saturday
2014-07-27,,0.0,0.33962264150943394,53,Sunday
2014-07-28,,0.0,0.4897959183673469,49,Monday
2014-07-29,,0.0,0.4745762711864407,59,Tuesday
2014-07-30,,0.0,0.5102040816326531,49,Wednesday
2014-07-31,,0.0,0.5,70,Thursday
2014-08-01,,0.0,0.44,75,Friday
2014-08-02,,0.0,0.5526315789473685,76,Saturday
2014-08-03,,0.0,0.4,65,Sunday
2014-08-04,,0.0,0.39655172413793105,58,Monday
2014-08-05,,0.0,0.5151515151515151,66,Tuesday
2014-08-06,,0.0,0.5352112676056338,71,Wednesday
2014-08-07,,0.0,0.5846153846153846,65,Thursday
2014-08-08,,0.0,0.45098039215686275,51,Friday
2014-08-09,,0.0,0.4057971014492754,69,Saturday
2014-08-10,,1.0,0.4307692307692308,65,Sunday
2014-08-11,,0.0,0.5492957746478874,71,Monday
2014-08-12,,0.0,0.5223880597014925,67,Tuesday
2014-08-13,,0.0,0.5245901639344263,61,Wednesday
2014-08-14,,0.0,0.40298507462686567,67,Thursday
2014-08-15,,0.0,0.5192307692307693,52,Friday
2014-08-16,,0.0,0.5,56,Saturday
2014-08-17,,0.0,0.45454545454545453,66,Sunday
2014-08-18,,0.0,0.46774193548387094,62,Monday
2014-08-19,,0.0,0.4177215189873418,79,Tuesday
2014-08-20,,0.0,0.5396825396825397,63,Wednesday
2014-08-21,,0.0,0.5692307692307692,65,Thursday
2014-08-22,,0.0,0.47619047619047616,63,Friday
2014-08-23,,0.0,0.4909090909090909,55,Saturday
2014-08-24,,0.0,0.43478260869565216,69,Sunday
2014-08-25,,0.0,0.4318181818181818,44,Monday
2014-08-26,,0.0,0.48484848484848486,66,Tuesday
2014-08-27,,0.0,0.4666666666666667,60,Wednesday
2014-08-28,,0.0,0.5531914893617021,47,Thursday
2014-08-29,,0.0,0.4647887323943662,71,Friday
2014-08-30,,0.0,0.4057971014492754,69,Saturday
2014-08-31,,0.0,0.4,50,Sunday
2014-09-01,Labor Day,0.0,0.5076923076923077,65,Monday
2014-09-02,,0.0,0.453125,64,Tuesday
2014-09-03,,0.0,0.4634146341463415,41,Wednesday
2014-09-04,,0.0,0.45614035087719296,57,Thursday
2014-09-05,,0.0,0.4857142857142857,70,Friday
2014-09-06,,0.0,0.5,54,Saturday
2014-09-07,,0.0,0.4827586206896552,58,Sunday
2014-09-08,,0.0,0.5714285714285714,49,Monday
2014-09-09,,1.0,0.36666666666666664,60,Tuesday
2014-09-10,,0.0,0.3157894736842105,38,Wednesday
2014-09-11,,0.0,0.6326530612244898,49,Thursday
2014-09-12,,0.0,0.52,50,Friday
2014-09-13,,0.0,0.3333333333333333,63,Saturday
2014-09-14,,0.0,0.28888888888888886,45,Sunday
2014-09-15,,0.0,0.39622641509433965,53,Monday
2014-09-16,,0.0,0.4642857142857143,56,Tuesday
2014-09-17,,0.0,0.509090909090909,55,Wednesday
2014-09-18,,0.0,0.5063291139240507,79,Thursday
2014-09-19,,0.0,0.5294117647058824,85,Friday
2014-09-20,,0.0,0.5303030303030303,66,Saturday
2014-09-21,,0.0,0.4523809523809524,42,Sunday
2014-09-22,,0.0,0.5192307692307693,52,Monday
2014-09-23,,0.0,0.4935064935064935,77,Tuesday
2014-09-24,,0.0,0.6111111111111112,54,Wednesday
2014-09-25,,0.0,0.5333333333333333,45,Thursday
2014-09-26,,0.0,0.4594594594594595,74,Friday
2014-09-27,,0.0,0.43548387096774194,62,Saturday
2014-09-28,,0.0,0.2857142857142857,63,Sunday
2014-09-29,,0.0,0.5081967213114754,61,Monday
2014-09-30,,0.0,0.45161290322580644,62,Tuesday
2014-10-01,,0.0,0.3972602739726027,73,Wednesday
2014-10-02,,0.0,0.5,54,Thursday
2014-10-03,,0.0,0.576271186440678,59,Friday
2014-10-04,,0.0,0.42857142857142855,56,Saturday
2014-10-05,,0.0,0.3793103448275862,58,Sunday
2014-10-06,,0.0,0.43636363636363634,55,Monday
2014-10-07,,0.0,0.5102040816326531,49,Tuesday
2014-10-08,,1.0,0.4482758620689655,58,Wednesday
2014-10-09,,0.0,0.5517241379310345,58,Thursday
2014-10-10,,0.0,0.5333333333333333,60,Friday
2014-10-11,,0.0,0.5238095238095238,63,Saturday
